,player0,rating0,player1,rating1,player2,rating2,player3,rating3,player4,rating4,player5,rating5,player6,rating6,player7,rating7,player8,rating8,player9,rating9,player10,rating10,player11,rating11,player12,rating12,player13,rating13,player14,rating14,player15,rating15,player16,rating16,player17,rating17,player18,rating18,player19,rating19,player20,rating20,player21,rating21,player22,rating22,player23,rating23,player24,rating24,player25,rating25,player26,rating26,player27,rating27,player28,rating28,player29,rating29,player30,rating30,player31,rating31,player32,rating32,player33,rating33,words,u_words,sents,word1,word_count1,word2,word_count2,word3,word_count3,word4,word_count4,word5,word_count5,word6,word_count6,word7,word_count7,word8,word_count8,word9,word_count9,word10,word_count10
955,DeGea,True,Wan-Bissaka,True,Lindelof,True,Maguire,True,Shaw,True,Matic,True,Fernandes,True,Pogba,True,Rashford,True,Greenwood,True,Moore,False,Baldock,False,Stevens,False,Basham,False,Jagielka,False,Robinson,False,Norwood,False,Fleck,False,Lundstram,False,Mousset,False,McGoldrick,False,McBurnie,False,Berge,False,Zivkovic,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,1263,609,62,the,77,to,45,in,26,a,26,and,26,his,16,of,16,United,15,was,14,but,12
956,Alisson,True,Alexander-Arnold,True,Gomez,True,VanDijk,True,Robertson,True,Fabinho,True,Henderson,True,Wijnaldum,True,Salah,True,Firmino,True,Mane,True,Oxlade-Chamberlain,False,Williams,False,Minamino,False,Hennessey,False,Ward,False,Cahill,False,Sakho,False,VanAanholt,False,Kouyate,False,McCarthy,False,McArthur,False,Townsend,False,Ayew,False,Meyer,False,Milivojevic,False,Riedewald,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,781,439,39,the,40,to,25,a,20,on,16,and,15,was,10,at,9,in,8,of,8,from,7
957,Ederson,False,Cancelo,False,Fernandinho,True,Otamendi,False,Zinchenko,False,Rodri,False,DSilva,True,Foden,True,BSilva,True,Mahrez,True,Aguero,True,Jesus,True,Laporte,False,DeBruyne,True,Sane,False,Pope,False,Lowton,False,Tarkowski,False,Mee,False,Taylor,False,Brownhill,False,Cork,False,Westwood,False,McNeil,False,Rodriguez,False,Vydra,False,Pieters,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,1109,533,61,the,70,a,30,to,25,and,24,in,18,with,17,of,16,his,15,he,12,for,12
958,Dubravka,False,Rose,True,Manquillo,False,Lascelles,True,Fernandez,True,Ritchie,True,Shelvey,True,Hayden,True,Almiron,True,Saint-Maximin,True,Joelinton,True,Carroll,False,Bentaleb,False,Henderson,False,Baldock,False,Stevens,False,Basham,False,Egan,False,Robinson,False,Norwood,False,Fleck,False,Berge,False,Sharp,False,McBurnie,False,Lundstram,False,LFreeman,False,Zivkovic,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,967,500,41,the,59,a,31,to,25,and,19,his,17,at,16,of,16,in,15,for,12,on,12
959,Ramsdale,False,Stacey,False,SCook,False,Ake,False,Smith,False,HWilson,False,Lerma,False,LCook,False,Brooks,True,King,False,CWilson,False,Solanke,False,Danjuma,False,Stanislas,False,Guaita,True,Ward,True,Dann,True,Cahill,True,VanAanholt,True,Milivojevic,True,Kouyate,True,McArthur,True,Ayew,True,Benteke,True,Zaha,True,Townsend,False,McCarthy,False,Riedewald,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,615,350,27,the,38,a,22,to,16,on,14,was,13,and,12,in,11,with,8,Palace,8,from,7
960,Nyland,False,Hause,True,Konsa,False,Mings,False,Targett,False,Luiz,True,McGinn,False,Hourihane,False,ElGhazi,False,Davis,False,Grealish,False,Samatta,False,Nakamba,False,Trezeguet,False,Kepa,False,Azpilicueta,True,Christensen,False,Rudiger,False,Alonso,False,Kante,True,Loftus-Cheek,False,Kovacic,False,Willian,False,Giroud,True,Mount,True,Pulisic,True,Barkley,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,797,434,34,the,53,to,24,in,18,of,17,a,16,and,15,for,13,from,11,was,11,on,9
961,Foster,True,Masina,False,Dawson,True,Kabasele,False,Femenia,False,Doucoure,True,Capoue,True,Hughes,False,Pereyra,False,Deeney,False,Sarr,True,Mariappa,False,Cleverley,False,Welbeck,False,Chalobah,False,Holebas,False,Schmeichel,True,Justin,True,Soyuncu,True,Evans,True,Chilwell,True,Albrighton,True,Ndidi,False,Maddison,True,Tielemans,False,Barnes,False,Vardy,False,Gray,False,Iheanacho,False,Choudhury,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,709,401,27,the,46,to,25,a,25,of,16,in,12,and,9,with,8,on,8,at,8,was,7
962,Pickford,False,Coleman,True,Keane,True,Holgate,True,Digne,False,Gomes,False,Davies,True,Gordon,False,Iwobi,False,Calvert-Lewin,False,Richarlison,True,Sigurdsson,False,Alisson,False,Alexander-Arnold,False,Matip,False,VanDijk,True,Milner,False,Keita,True,Fabinho,False,Henderson,False,Minamino,False,Firmino,False,Mane,False,Gomez,False,Oxlade-Chamberlain,False,Origi,False,Wijnaldum,False,Lovren,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,1318,597,70,the,77,a,38,to,28,of,28,but,23,was,23,and,23,in,20,on,15,we,14
963,Fabianski,False,Ngakia,False,Diop,False,Cresswell,False,Soucek,False,Noble,False,Rice,True,Fornals,False,Bowen,False,Antonio,False,Anderson,False,Lanzini,False,RuiPatricio,True,Doherty,True,Boly,True,Coady,True,Saiss,False,Jonny,False,Dendoncker,False,Moutinho,False,Neves,True,Jota,False,Jimenez,True,Neto,True,Traore,True,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,620,347,29,the,32,to,18,and,18,a,15,we,11,on,11,from,10,of,10,in,8,but,7
964,Krul,False,Aarons,True,Klose,False,Godfrey,False,Lewis,False,Trybull,False,McLean,False,Buendia,False,Drmic,False,Cantwell,False,Pukki,False,Hernandez,False,Vrancic,False,McCarthy,False,Valery,False,Stephens,True,Bednarek,True,Bertrand,True,Armstrong,True,Ward-Prowse,True,Hojbjerg,True,Obafemi,True,Redmond,True,Ings,True,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,1204,538,53,the,92,to,33,a,31,of,26,in,24,and,21,we,20,was,17,with,13,for,12
965,Nyland,False,Hause,True,Konsa,True,Mings,True,Targett,False,McGinn,False,Luiz,True,Hourihane,False,ElGhazi,False,Davis,True,Grealish,True,Trezeguet,False,Samatta,False,Nakamba,False,Elmohamady,False,Henderson,True,Basham,True,Egan,False,Robinson,False,Baldock,True,Lundstram,False,Berge,False,Norwood,False,Stevens,False,Sharp,False,McBurnie,False,Freeman,False,McGoldrick,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,829,449,38,the,48,a,20,of,19,to,17,and,15,at,13,in,10,was,10,Villa,9,after,8
966,DeGea,True,Wan-Bissaka,True,Lindelof,True,Maguire,True,Williams,True,James,True,Matic,True,Fred,True,Shaw,True,Fernandes,True,Martial,True,Bailly,False,McTominay,True,Ederson,False,Cancelo,False,Fernandinho,False,Otamendi,False,Zinchenko,False,Rodri,False,Gundogan,False,BSilva,False,Foden,False,Sterling,False,Aguero,False,Jesus,False,Mendy,False,Mahrez,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,733,419,33,the,45,a,24,to,16,on,16,and,13,in,12,of,10,City,9,an,8,for,8
967,Schmeichel,False,Pereira,True,Evans,True,Soyuncu,True,Justin,True,Ndidi,True,Praet,True,Maddison,True,Albrighton,True,Iheanacho,True,Barnes,True,Vardy,True,Tielemans,False,Mendy,False,Reina,False,Guilbert,False,Engels,False,Mings,False,Targett,False,Elmohamady,False,Luiz,False,Nakamba,False,Hourihane,False,Grealish,False,Samatta,False,ElGhazi,False,Davis,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,1109,548,63,the,73,to,31,and,29,a,26,in,19,his,15,was,15,for,14,of,13,but,12
968,Ederson,True,Walker,True,Garcia,False,Laporte,True,Mendy,True,Gundogan,False,DSilva,True,DeBruyne,True,Mahrez,False,Sterling,True,Jesus,False,Foden,True,BSilva,False,Rodri,False,Fernandinho,False,Leno,True,Bellerin,False,Mustafi,False,Mari,False,Tierney,False,Guendouzi,False,Xhaka,False,Willock,False,Saka,False,Aubameyang,False,Nketiah,False,Ceballos,False,Luiz,False,Lacazette,False,Maitland-Niles,False,Nelson,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,751,401,31,the,58,to,29,and,21,a,18,in,13,on,11,from,10,was,9,with,9,before,9
969,Kepa,True,Azpilicueta,True,Rudiger,True,Zouma,True,Alonso,True,Barkley,True,Gilmour,True,Mount,True,Willian,True,Giroud,True,Pedro,True,James,False,Anjorin,False,Pickford,True,Sidibe,False,Keane,False,Holgate,False,Digne,False,Bernard,False,Davies,False,Gomes,False,Sigurdsson,False,Calvert-Lewin,False,Richarlison,False,Walcott,False,Kean,False,Gordon,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,1163,562,50,the,88,and,36,to,26,a,26,in,22,of,22,his,20,but,15,was,13,on,12
970,Lloris,True,Aurier,True,Sanchez,False,Dier,False,Davies,False,Winks,False,Sissoko,False,Bergwijn,True,Lamela,True,Son,True,Kane,False,LoCelso,False,Fernandes,False,DeGea,False,Wan-Bissaka,True,Lindelof,False,Maguire,False,Shaw,False,Fred,False,McTominay,False,Fernandes,True,James,False,Martial,False,Rashford,True,Pogba,True,Greenwood,True,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,661,373,24,the,41,to,23,a,19,and,14,in,13,on,12,United,11,of,10,from,8,was,8
971,Adrian,False,Alexander-Arnold,False,Gomez,False,VanDijk,True,Milner,True,Fabinho,False,Wijnaldum,False,Oxlade-Chamberlain,False,Salah,True,Firmino,False,Mane,True,Ramsdale,False,Stacey,False,SCook,False,Ake,True,Smith,False,Billing,False,Lerma,False,LCook,False,Fraser,True,Stanislas,False,Wilson,True,Simpson,False,Solanke,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,850,471,39,the,43,to,23,a,22,and,18,of,18,in,17,on,14,was,12,at,12,I,11
972,Ryan,True,Schelotto,False,Webster,True,Dunk,True,Burn,True,Bissouma,True,Propper,False,Mooy,False,Gross,False,Maupay,True,Trossard,False,March,True,Montoya,False,Connolly,True,Leno,False,Bellerin,False,Mustafi,False,Holding,False,Kolasinac,False,Pepe,True,Ceballos,False,Guendouzi,False,Saka,True,Aubameyang,False,Lacazette,False,Martinez,False,Nketiah,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,933,489,31,the,66,to,28,a,28,and,20,in,16,from,15,on,15,of,15,with,11,for,11
973,McCarthy,True,Bertrand,True,Stephens,False,Bednarek,False,Valery,False,Djenepo,False,Ward-Prowse,False,Hojbjerg,True,Boufal,False,Long,False,Ings,True,Adams,False,Obafemi,False,Dubravka,True,Rose,False,Lascelles,False,Fernandez,False,Manquillo,False,Ritchie,False,Shelvey,True,Hayden,False,Saint-Maximin,True,Gayle,False,Almiron,True,Joelinton,False,Lazaro,False,SLongstaff,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,808,432,33,the,59,a,32,to,23,and,15,of,15,in,13,was,13,for,12,his,10,on,10
974,Pope,False,Bardsley,True,Tarkowski,True,Mee,False,Taylor,True,Hendrick,True,Cork,True,Westwood,True,McNeil,True,Wood,True,Rodriguez,True,Vydra,False,Lloris,False,Tanganga,False,Alderweireld,False,Dier,False,Sanchez,False,Vertonghen,False,Skipp,False,Ndombele,False,Lamela,False,Alli,True,Bergwijn,False,Moura,False,LoCelso,True,Aurier,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,731,376,20,the,46,to,24,a,22,and,16,of,14,at,11,in,9,on,9,his,8,with,8
975,Patricio,True,Boly,False,Coady,True,Saiss,True,Doherty,False,Dendoncker,False,Neves,False,Moutinho,False,Vinagre,False,Jimenez,False,Jota,True,Traore,True,Podence,False,Ryan,True,Montoya,False,Webster,False,Dunk,True,Burn,False,Bissouma,True,Propper,True,Mooy,True,March,False,Maupay,False,Trossard,False,MacAllister,False,Jahanbakhsh,False,Stephens,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,616,357,35,the,35,to,26,in,16,a,14,of,11,and,10,on,9,but,8,was,8,for,7
976,Guaita,True,Ward,True,Dann,True,Cahill,True,VanAanholt,True,McCarthy,True,Zaha,True,Kouyate,True,McArthur,True,Ayew,True,Benteke,True,Milivojevic,False,Foster,False,Femenia,False,Kabasele,False,Cathcart,False,Masina,False,Hughes,False,Capoue,False,Sarr,False,Doucoure,True,Pereyra,False,Deeney,False,Welbeck,False,Gray,False,Pussetto,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,808,443,41,the,50,a,22,to,19,in,17,with,14,and,14,on,13,of,11,was,10,Palace,9
977,WithShkodranMustafioutinjuredPabloMarimadehisPremierLeaguedebutforArsenalBukayoSakaandSokratisalsocameintothesideWestHamwereunchangedaftertheirwinoverSouthamptonlasttimeoutLeno,True,Sokratis,False,Mari,False,Luiz,True,Saka,True,Xhaka,True,Ceballos,True,Ozil,True,Pepe,True,Aubameyang,True,Nketiah,False,Lacazette,True,Fabianski,True,Ngakia,False,Ogbonna,True,Diop,True,Cresswell,False,Noble,False,Rice,True,Fornals,True,Bowen,True,Antonio,True,Haller,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,807,443,27,the,49,to,23,a,21,in,18,on,11,and,11,when,10,of,10,had,9,-,9
978,Henderson,True,Baldock,False,O’Connell,True,Egan,True,Basham,True,Stevens,True,Norwood,True,Fleck,True,Lundstram,True,Sharp,True,McBurnie,True,Osborn,False,McGoldrick,False,Krul,False,Aarons,True,Hanley,True,Godfrey,True,Lewis,True,McLean,True,Tettey,False,Buendia,False,Duda,False,Cantwell,False,Pukki,False,Drmic,False,Vrancic,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,974,490,38,the,54,to,32,and,29,a,26,in,16,he,15,of,12,but,11,from,11,for,10
979,Pickford,False,Coleman,False,Holgate,True,Keane,False,Baines,True,Davies,False,Gomes,True,Sigurdsson,True,Walcott,False,Richarlison,False,Calvert-Lewin,True,Sidibe,False,Bernard,False,DeGea,False,Wan-Bissaka,False,Lindelof,False,Maguire,False,Shaw,True,Matic,True,Fred,False,McTominay,False,Fernandes,True,Greenwood,False,Martial,False,Mata,False,Ighalo,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,743,398,26,the,44,a,27,on,18,in,15,to,15,with,14,was,12,and,12,of,11,his,8
980,Gazzaniga,False,Aurier,True,Sanchez,False,Dier,False,Tanganga,False,Davies,False,Winks,False,LoCelso,True,Alli,False,Moura,False,Bergwijn,False,Fernandes,False,Ndombele,False,RuiPatricio,False,Boly,True,Coady,True,Saiss,True,Doherty,True,Neves,True,Moutinho,True,Vinagre,False,Jimenez,True,DiogoJota,True,Traore,True,Dendoncker,False,Neto,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,894,471,43,the,58,a,28,in,19,to,19,of,15,and,14,his,13,was,12,Wolves,12,with,10
981,Ryan,False,Montoya,False,Webster,True,Dunk,True,Burn,True,Propper,False,Bissouma,False,March,False,Trossard,False,Mooy,False,Maupay,False,Jahanbakhsh,False,Murray,False,Guaita,False,Ward,False,Dann,False,Cahill,True,VanAanholt,False,Kouyate,False,McCarthy,False,McArthur,False,Ayew,True,Zaha,False,Benteke,False,Tosun,False,Riedewald,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,759,419,34,the,57,to,26,a,20,in,19,of,17,on,11,and,10,that,9,his,8,Palace,8
982,Ramsdale,False,Stacey,True,Ake,True,SCook,True,Smith,True,Billing,True,LCook,True,Lerma,True,Fraser,False,King,True,CWilson,False,Stanislas,False,Caballero,False,Azpilicueta,True,Christensen,False,Tomori,False,James,True,Jorginho,True,Kovacic,True,Alonso,True,Mount,True,Pedro,True,Giroud,True,Barkley,False,Willian,False,Batshuayi,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,1210,563,62,the,80,to,33,a,33,and,28,was,25,in,22,of,21,but,18,we,15,for,15
983,NewcastleheadcoachSteveBrucerangthechangesfortheclashwithBurnleyBrucereplacedFabianScharValentinoLazaroNabilBentalebSeanLongstaffandAllanSaint-MaximinwithJavierManquilloMattRitchieIsaacHaydenJonjoShelveyandDwightGayleashelookedtoreturntowinningwaysOppositenumberSeanDychekeptfaithwiththeXIwhostartedthe3-0winoverBournemouthlastweekendalthoughstrikerChrisWoodwasnamedamongthesubstitutesafterrecoveringfromahamstringinjuryDubravka,False,Manquillo,False,Fernandez,True,Lascelles,True,Rose,False,Hayden,False,Shelvey,True,Ritchie,False,Almiron,False,Gayle,False,Joelinton,False,Pope,True,Bardsley,False,Tarkowski,True,Mee,True,Taylor,True,Hendrick,False,Cork,False,Westwood,True,McNeil,False,Rodriguez,False,Vydra,False,Wood,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,929,462,36,the,49,a,29,to,26,in,20,and,17,of,16,was,15,with,13,on,11,but,10
984,Fabianski,False,Ngakia,True,Diop,True,Ogbonna,True,Cresswell,False,Rice,True,Noble,True,Bowen,True,Fornals,True,Haller,True,Antonio,True,Snodgrass,False,McCarthy,False,Ward-Prowse,True,Stephens,False,Bednarek,False,Bertrand,False,Boufal,False,Smallbone,False,Hojbjerg,False,Armstrong,True,Long,False,Obafemi,False,Ings,False,Vestergaard,False,Romeu,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,1098,548,63,the,65,a,33,and,30,to,22,of,19,was,18,it,17,for,14,with,13,I,12
985,Foster,True,Femenia,True,Masina,True,Cathcart,True,Kabasele,True,Hughes,True,Capoue,True,Doucoure,True,Sarr,True,Deulofeu,True,Deeney,True,Chalobah,False,Pussetto,False,Pereyra,True,Alisson,False,Alexander-Arnold,False,Robertson,False,Lovren,False,VanDijk,False,Fabinho,False,Wijnaldum,False,Oxlade-Chamberlain,False,Mane,False,Salah,False,Firmino,False,Minamino,False,Lallana,False,Origi,False,endingarunofscoringin36consecutiveleaguegamesLiverpoolhavefallenbehindinbothoftheirlasttwoleaguegameshavingnottrailedinanyoftheprevious15beforethisLiverpoolhaveconceded2+goalsinconsecutivePremierLeaguegamesforthefirsttimesinceDecember2016concedingasmanygoalsintheirlasttwoleaguegames,False,astheyhadintheirprevious14LiverpoolhadjustoneshotontargetinaPremierLeaguegameforthefirsttimesinceFebruary2019inagoallessdrawagainstManchesterUnited,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,1305,625,73,the,74,to,45,a,35,and,24,we,23,in,22,of,17,at,15,after,13,for,13
986,Krul,True,Aarons,True,Godfrey,False,Hanley,True,Lewis,True,Tettey,True,McLean,False,Buendia,True,Duda,True,Cantwell,True,Pukki,False,Rupp,False,Drmic,False,Schmeichel,True,Chilwell,True,Soyuncu,True,Evans,True,Pereira,True,Choudhury,False,Praet,True,Maddison,True,Barnes,True,Perez,True,Iheanacho,True,Ndidi,False,Tielemans,False,Albrighton,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,1241,555,50,the,87,a,32,in,30,and,28,of,28,to,26,but,20,for,19,we,15,on,14
987,Alisson,False,Alexander-Arnold,True,Gomez,False,VanDijk,True,Robertson,True,Keita,False,Fabinho,False,Wijnaldum,False,Salah,True,Firmino,False,Mane,True,Oxlade-Chamberlain,False,Fabianski,False,Ngakia,True,Diop,True,Ogbonna,True,Cresswell,False,Rice,True,Snodgrass,True,Soucek,True,Noble,False,FelipeAnderson,True,Antonio,False,Bowen,False,Fornals,True,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,1020,536,48,the,41,a,35,to,27,in,19,was,17,and,14,his,13,at,13,but,12,on,12
988,RuiPatricio,True,Doherty,True,Boly,False,Coady,False,Saiss,True,Jonny,False,Dendoncker,True,Moutinho,False,Neves,False,Jimenez,True,Jota,True,Neto,True,Traore,False,Krul,True,Aarons,False,Godfrey,False,Hanley,False,Lewis,False,Tettey,False,McLean,False,Rupp,False,Duda,False,Cantwell,False,Pukki,False,Drmic,False,Buendia,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,583,317,26,the,49,to,19,in,17,of,17,a,16,and,14,from,9,was,9,for,9,on,8
989,Leno,True,Bellerin,False,Mustafi,True,Luiz,False,Xhaka,False,Ceballos,True,Ozil,True,Pepe,False,Aubameyang,True,Nketiah,True,Saka,True,Pickford,False,Sidibe,False,Holgate,False,Mina,False,Baines,True,Delph,False,Schneiderlin,False,Sigurdsson,False,Iwobi,False,Richarlison,True,Calvert-Lewin,True,Gomes,False,Bernard,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,800,428,36,the,44,a,20,and,17,in,16,to,14,Everton,12,on,12,they,9,of,9,from,8
990,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,766,456,33,the,49,a,25,to,18,in,17,and,16,but,10,with,9,of,9,it,8,-,7
991,DeGea,True,Wan-Bissaka,True,Lindelof,True,Maguire,True,Shaw,True,Fred,True,Matic,True,Fernandes,True,James,True,Martial,True,Greenwood,True,Foster,False,Kabasele,False,Dawson,False,Cathcart,False,Masina,False,Hughes,False,Doucoure,False,Capoue,False,Deulofeu,False,Pereyra,False,Deeney,False,Sarr,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,806,443,36,the,51,a,22,and,20,in,18,to,18,for,14,with,13,at,11,his,10,Watford,9
992,Henderson,False,Baldock,True,Basham,False,Egan,False,O’Connell,True,Stevens,True,Fleck,True,Norwood,True,Berge,False,McBurnie,False,Sharp,False,Osborn,False,McGoldrick,False,Ryan,True,Schelotto,False,Duffy,True,Dunk,True,Webster,False,Burn,False,Bissouma,False,Mooy,True,Propper,False,Maupay,True,Murray,False,Connolly,False,Trossard,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,753,426,33,the,35,to,24,a,19,and,13,of,12,in,10,on,10,from,9,with,9,his,8
